,0
4610,qualified
4611,supporting
4612,religious
4613,documentation
4614,qualified
4615,individual
4616,may
4617,request
4618,american
4619,act
4620,ada
4621,emailing
4622,matrix_hr
4623,matrixres.com
4624,ensure
4625,quick
4626,response
4627,request
4628,use
4629,words
4630,“
4631,request
4632,”
4633,subject
4634,line
4635,email
4636,hourly
4637,w2
4638,contract
4639,roles
4640,matrix
4641,offers
4642,highly
4643,competitive
4644,benefit
4645,including
4646,life
4647,hsa
4648,401
4649,pre
4650,post-tax
4651,options
4652,see
4653,matrixres.com/benefits
4654,information
4655,direct
4656,hire
4657,placement
4658,clients
4659,offered
4660,accordance
4661,particular
4662,client
4663,offerings
4664,may
4665,include
4666,pto
4667,401k
4668,pre
4669,post-tax
4670,options
4671,reportresponsibilities
4672,kforce
4673,client
4674,seeking
4675,hire
4676,identity
4677,access
4678,administrator
4679,boca
4680,raton
4681,florida
4682,fl
4683,summary
4684,identity
4685,access
4686,administrator
4687,engineers
4688,administrators
4689,specialists
4690,infrastructure
4691,support
4692,identity
4693,access
4694,tools
4695,regular
4696,patching
4697,vulnerability
4698,processes
4699,followed
4700,development
4701,done
4702,non-production
4703,environment
4704,change
4705,management
4706,processes
4707,followed
4708,administrator
4709,expected
4710,deal
4711,directly
4712,customers
4713,teams
4714,comprising
4715,identity
4716,access
4717,security
4718,audit
4719,governance
4720,include
4721,identity
4722,access
4723,administrator
4724,applies
4725,policies
4726,patches
4727,maintain
4728,high
4729,expectations
4730,client
4731,security
4732,guidelines
4733,provide
4734,solutions
4735,oversight
4736,aspects
4737,identity
4738,access
4739,organizations
4740,come
4741,solutions
4742,identity
4743,access
4744,identity
4745,access
4746,administrator
4747,vendors
4748,ensure
4749,environments
4750,remain
4751,stable
4752,issues
4753,resolved
4754,appropriately
4755,perform
4756,infrastructure
4757,problem
4758,resolution
4759,assist
4760,development
4761,documentation
4762,technical
4763,standards
4764,identity
4765,access
4766,administrator
4767,monitor
4768,systems
4769,performance
4770,ensure
4771,capacity
4772,planning
4773,performed
4774,proactive
4775,assessing
4776,providing
4777,recommendations
4778,improvement
4779,analyze
4780,monitor
4781,protocol
4782,compatibility
4783,perform
4784,systems
4785,tuning
4786,provide
4787,recommendations
4788,improvements
4789,identity
4790,access
4791,administrator
4792,perform
4793,internal
4794,consultant
4795,advocate
4796,mentor
4797,change
4798,agent
4799,coordinate
4800,execute
4801,assess
4802,support
4803,proof
4804,concept
4805,programs
4806,applications
4807,identity
4808,access
4809,administrator
4810,implements
4811,architectural
4812,principles
4813,approaches
4814,simple
4815,complex
4816,systems
4817,within
4818,multiple
4819,environments
4820,hybrids
4821,bachelor
4822,degree
4823,equivalent
4824,3-5+
4825,years
4826,sailpoint
4827,access
4828,governance
4829,connectors
4830,microsoft
4831,active
4832,directory
4833,azure
4834,java/json
4835,postman
4836,.net
4837,collaboration
4838,skills
4839,include
4840,office
4841,365
4842,sharepoint
4843,drive
4844,teams
4845,yammer
4846,zoom
4847,identity
4848,demonstrates
4849,leading
4850,edge
4851,knowledge
4852,concepts
4853,theories
4854,discipline
4855,perceived
4856,internally
4857,externally
4858,knowledgeable
4859,function
4860,demonstrates
4861,broad
4862,knowledge
4863,application
4864,architecture
4865,complex
4866,cross-functional
4867,applications
4868,extensive
4869,knowledge
4870,identity
4871,access
4872,environment
4873,teach
4874,others
4875,technical
4876,functional
4877,knowledge
4878,skills
4879,needed
4880,achieve
4881,results
4882,high
4883,level
4884,performance
4885,conflict
4886,management
4887,continuous
4888,improvement
4889,applies
4890,leading
4891,edge
4892,knowledge
4893,drive
4894,strategic
4895,direction
4896,function
4897,partnership
4898,functional
4899,technical
4900,skills
4901,self-development
4902,versatility
4903,oracle
4904,hr
4905,system
4906,knowledge
4907,google
4908,cloud
4909,platform
4910,plus
4911,kforce
4912,opportunity/affirmative
4913,qualified
4914,pregnancy
4915,identity
4916,role
4917,siteminder
4918,admin
4919,contract
4920,relevant
4921,exp
4922,7+
4923,years
4924,siteminder
4925,technology
4926,engineering
4927,background
4928,siteminder
4929,worked
4930,ca
4931,siteminder
4932,version
4933,12.52
4934,12.8
4935,access
4936,gateway
4937,must
4938,oidc
4939,federation
4940,knowledge
4941,must
4942,guide
4943,sso/saml
4944,intakes
4945,troubleshoot
4946,failing
4947,connections
4948,siteminder
4949,issues
4950,knows
4951,install
4952,upgrade
4953,siteminder
4954,releases
4955,familiar
4956,server
4957,level
4958,address
4959,security
4960,findings
4961,siteminder
4962,policy
4963,creation
4964,setup
4965,good
4966,understanding
4967,itil
4968,process
4969,contract
4970,60.00
4971,63.00
4972,schedule
4973,8
4974,siteminder
4975,4
4976,years
4977,preferred
4978,identity
4979,access
4980,management
4981,5
4982,years
4983,preferred
4984,information
4985,security
4986,6
4987,years
4988,preferred
4989,speak
4990,+91
4991,+1-248-306-8442
4992,sql
4993,server
4994,database
4995,administrator
4996,100
4997,healthcare
4998,organization
4999,seeking
5000,seasoned
5001,sql
5002,server
5003,dba
5004,responsibility
5005,providing
5006,operational
5007,database
5008,organization
5009,production
5010,dba
5011,role
5012,requires
5013,service
5014,oriented
5015,mentality
5016,nature
5017,dba
5018,needed
5019,varies
5020,day-to-day
5021,days
5022,may
5023,involve
5024,pure
5025,maintenance
5026,others
5027,involve
5028,database
5029,development
5030,typical
5031,include
5032,following
5033,primary
5034,ensuring
5035,storage
5036,archiving
5037,back-up
5038,recovery
5039,procedures
5040,appropriate
5041,functioning
5042,correctly
5043,monitoring
5044,sql
5045,server
5046,performance
5047,managing
5048,parameters
5049,provide
5050,fast
5051,query
5052,responses
5053,front-end
5054,users
5055,assist
5056,maintaining
5057,data
5058,security
5059,standards
5060,including
5061,adherence
5062,data
5063,protection
5064,act
5065,hipaa
5066,hitech
5067,writing
5068,database
5069,documentation
5070,including
5071,server
5072,topology
5073,data
5074,standards
5075,procedures
5076,definitions
5077,data
5078,dictionary
5079,controlling
5080,database
5081,access
5082,permissions
5083,privileges
5084,working
5085,project
5086,managers
5087,application
5088,developers
5089,ensure
5090,data
5091,warehouses
5092,database
5093,object
5094,design
5095,meets
5096,current
5097,attempt
5098,account
5099,possible
5100,future
5101,communicating
5102,regularly
5103,technical
5104,applications
5105,operational
5106,staff
5107,ensure
5108,database
5109,integrity
5110,security
5111,standards
5112,met
5113,maintained
5114,position
5115,database
5116,administration
5117,mssql
5118,server
5119,versions
5120,2017
5121,higher
5122,ssrs
5123,ssis
5124,transparent
5125,data
5126,encryption
5127,tde
5128,planning
5129,implementing
5130,version
5131,upgrades
5132,ms
5133,sql
5134,server
5135,troubleshooting
5136,resolving
5137,database
5138,problems
5139,performance
5140,tuning
5141,optimization
5142,pto
5143,using
5144,native
5145,monitoring
5146,troubleshooting
5147,tools
5148,backups
5149,restores
5150,recovery
5151,models
5152,knowledge
5153,high
5154,availability
5155,ha
5156,disaster
5157,recovery
5158,dr
5159,options
5160,ms
5161,sql
5162,server
5163,implementing
5164,operational
5165,automation
5166,using
5167,scripts
5168,knowledge
5169,indexes
5170,index
5171,management
5172,statistics
5173,good
5174,documentation
5175,skills
5176,preferred
5177,candidates
5178,may
5179,also
5180,meet
5181,following
5182,involvement
5183,mssql
5184,server
5185,community
5186,membership
5187,pass
5188,active
5189,forums
5190,newsgroups
5191,experience/knowledge
5192,advantage
5193,database
5194,server
5195,sql
5196,server
5197,certification
5198,i.e
5199,mcts
5200,mcitp
5201,mvp
5202,mcsa
5203,working
5204,windows
5205,server
5206,active
5207,directory
5208,proper
5209,disk
5210,configurations
5211,solid
5212,working
5213,following
5214,external
5215,web
5216,data
5217,edi
5218,data
5219,cubes
5220,intelligence
5221,analytics
5222,tfs
5223,git
5224,perks
5225,great
5226,sound
5227,leadership
5228,collaborative
5229,excellent
5230,growth
5231,working
5232,100
5233,home
5234,office
5235,send
5236,detailed
5237,resume
5238,linkedin
5239,profile
5240,today
5241,matrix
5242,committed
5243,providing
5244,environment
5245,values
5246,diversity
5247,equity
5248,inclusion
5249,respect
5250,discriminate
5251,based
5252,upon
5253,religious
5254,creed
5255,ancestry
5256,condition
5257,genetic
5258,information
5259,including
5260,registered
5261,domestic
5262,partnership
5263,including
5264,pregnancy
5265,childbirth
5266,lactation
5267,related
5268,conditions
5269,including
5270,identity
5271,expression
5272,40
5273,military
5274,and/or
5275,matrix
5276,committed
5277,providing
5278,access
5279,accommodations
5280,qualified
5281,supporting
5282,religious
5283,documentation
5284,qualified
5285,individual
5286,may
5287,request
5288,american
5289,act
5290,ada
5291,emailing
5292,matrix_hr
5293,matrixres.com
5294,ensure
5295,quick
5296,response
5297,request
5298,use
5299,words
5300,‚äúaccommodation
5301,request‚äù
5302,subject
5303,line
5304,email
5305,hourly
5306,w2
5307,contract
5308,roles
5309,matrix
5310,offers
5311,highly
5312,competitive
5313,benefit
5314,including
5315,life
5316,hsa
5317,401
5318,pre
5319,post-tax
5320,options
5321,see
5322,matrixres.com/benefits
5323,information
5324,direct
5325,hire
5326,placement
5327,clients
5328,offered
5329,accordance
5330,particular
5331,client‚äôs
5332,offerings
5333,may
5334,include
5335,pto
5336,401k
5337,pre
5338,post-tax
5339,options
5340,summary
5341,looking
5342,identity
5343,access
5344,management
5345,administrator
5346,leverage
5347,expand
5348,company
5349,implementation
5350,okta
5351,identity
5352,lifecycle
5353,workflow
5354,automation
5355,application
5356,integration
5357,platform
5358,designing
5359,configuring
5360,deploying
5361,supporting
5362,comprehensive
5363,single-sign-on
5364,mfa
5365,user
5366,management
5367,workflow
5368,mobile
5369,integrations
5370,appropriate
5371,cloud
5372,designing
5373,building
5374,top-notch
5375,workflow
5376,integrations
5377,solutions
5378,well
5379,ensuring
5380,tools
5381,employs
5382,support
5383,fully
5384,utilized
5385,integrated
5386,automated
5387,wherever
5388,possible
5389,role
5390,analyze
5391,processes
5392,document
5393,design
5394,deploy
5395,solutions
5396,automate
5397,integrate
5398,and/or
5399,streamline
5400,said
5401,processes
5402,maintaining
5403,necessary
5404,compliance
5405,auditing
5406,standards
5407,may
5408,vary
5409,unit
5410,may
5411,also
5412,review
5413,multiple
5414,processes
5415,offer
5416,insight
5417,regarding
5418,would
5419,benefit
5420,architecture
5421,focus
5422,effort
5423,company
5424,wilks
5425,brothers
5426,multifaceted
5427,family-based
5428,partnership
5429,headquartered
5430,cisco
5431,texas
5432,employees
5433,working
5434,offices
5435,invest
5436,relationships
5437,recognize
5438,value
5439,people
5440,communities
5441,businesses
5442,customers
5443,number
5444,name
5445,family
5446,member
5447,friend
5448,good
5449,times
5450,difficult
5451,times
5452,treat
5453,equally
5454,–
5455,exactly
5456,want
5457,treated
5458,believe
5459,profit
5460,–
5461,personal
5462,wilks
5463,brothers
5464,respect
5465,people
5466,make
5467,grow
5468,employees
5469,customers
5470,goal
5471,develop
5472,mutually
5473,beneficial
5474,partnerships
5475,utilizing
5476,core
5477,values
5478,faith
5479,integrity
5480,growth
5481,loyalty
5482,website
5483,www.wilksbrothers.com
5484,competitive
5485,base
5486,401
5487,plan
5488,company
5489,life
5490,ad
5491,company
5492,ltd
5493,additional
5494,life
5495,ad
5496,additional
5497,coverage
5498,includes
5499,critical
5500,illness
5501,accident
5502,short
5503,term
5504,whole
5505,life
5506,plans
5507,holidays
5508,pto
5509,program
5510,education
5511,collaborate
5512,various
5513,teams
5514,support
5515,optimize
5516,onboarding
5517,offboarding
5518,workflow
5519,automation
5520,analyze
5521,execute
5522,develop
5523,plans
5524,integrate
5525,applications
5526,okta
5527,platform
5528,plan
5529,execute
5530,workflows
5531,eliminate
5532,manual
5533,processes
5534,environment
5535,provide
5536,support
5537,helpdesk
5538,sys
5539,admins
5540,collaborate
5541,units
5542,evaluate
5543,risks
5544,improvements
5545,okta
5546,security
5547,ensure
5548,demonstrated
5549,compliance
5550,various
5551,standards
5552,including
5553,sox
5554,create
5555,maintain
5556,technical
5557,knowledge
5558,base
5559,documents
5560,create
5561,manage
5562,technical
5563,system
5564,procedure
5565,documentation
5566,ensure
5567,updated
5568,current
5569,stay
5570,current
5571,trends
5572,world
5573,propose
5574,timely
5575,enhancements
5576,replacements
5577,products
5578,assist
5579,change
5580,management
5581,communications
5582,various
5583,internal
5584,teams
5585,needed
5586,represent
5587,identity
5588,access
5589,management
5590,within
5591,enterprise
5592,architecture
5593,ensure
5594,technology
5595,policies
5596,standards
5597,considered
5598,design
5599,recommendations
5600,ensure
5601,design
5602,solutions
5603,follow
5604,various
5605,information
5606,security
5607,compliance
5608,legal
5609,and/or
5610,regulatory
5611,recommend
5612,design
5613,implementation
5614,guide
5615,technical
5616,teams
5617,understand
5618,non-functional
5619,availability
5620,scalability
5621,robustness
5622,security
5623,provide
5624,high-level
5625,estimates
5626,various
5627,tasks
5628,projects
5629,assist
5630,project
5631,planning
5632,continuously
5633,review
5634,existing
5635,implementation
5636,propose
5637,ways
5638,optimize
5639,setup
5640,contribute
5641,identification
5642,evaluation
5643,selection
5644,development
5645,innovative
5646,solutions
5647,okta
5648,sso
5649,mfa
5650,universal
5651,directory
5652,lifecycle
5653,management
5654,nice
5655,api
5656,design
5657,including
5658,web
5659,api
5660,integration
5661,enhancing
5662,system
5663,scale
5664,developing
5665,reusable
5666,software
5667,components
5668,developers
5669,users
5670,leverage
5671,integrations
5672,hris
5673,workday/ultipro
5674,able
5675,read
5676,speak
5677,write
5678,english
5679,sitting
5680,6
5681,7
5682,hours
5683,mobility
5684,reach
5685,equipment
5686,perform
5687,diagnosis
5688,repair
5689,space
5690,phone
5691,personnel
5692,vendors
5693,hearing
5694,able
5695,understand
5696,personnel
5697,vendors
5698,supervisors
5699,seeing
5700,able
5701,see
5702,computer
5703,screen
5704,endure
5705,“
5706,eye
5707,strain
5708,”
5709,climbing
5710,able
5711,go
5712,downstairs
5713,position
5714,require
5715,40
5716,hours
5717,week
5718,unless
5719,otherwise
5720,directed
5721,supervisor
5722,wilks
5723,brothers
5724,li-br1
5725,christar
5726,mobilization
5727,center
5728,u.s.
5729,cmcus
5730,seeking
5731,system
5732,administrator
5733,skills
5734,knowledge
5735,tested
5736,plan
5737,maintain
5738,deploy
5739,information
5740,technology
5741,infrastructure
5742,contains
5743,cloud
5744,on-premises
5745,components
5746,additionally
5747,system
5748,administrator
5749,serve
5750,organization
5751,aiding
5752,end
5753,users
5754,interact
5755,technologies
5756,leverage
5757,excellent
5758,skills
5759,emotional
5760,intelligence
5761,enthusiasm
5762,harness
5763,secure
5764,technologies
5765,systems
5766,administer
5767,cooperation
5768,christar
5769,director
5770,information
5771,technology
5772,provide
5773,must
5774,demonstrate
5775,integrity
5776,maturity
5777,proven
5778,director
5779,information
5780,technology
5781,division
5782,leaders
5783,build
5784,technology
5785,deployment
5786,roadmap
5787,negotiate
5788,contracts
5789,leased
5790,data
5791,equipment
5792,competitively
5793,bid
5794,purchases
5795,data
5796,equipment
5797,software
5798,computing
5799,maintain
5800,confidentiality
5801,integrity
5802,availability
5803,christar
5804,data
5805,install
5806,configure
5807,maintain
5808,company-owned
5809,hardware
5810,software
5811,administer
5812,configure
5813,cloud
5814,including
5815,microsoft
5816,azure
5817,active
5818,directory
5819,endpoint
5820,security
5821,identity
5822,access
5823,management
5824,administer
5825,configure
5826,develop
5827,site
5828,stacker
5829,manage
5830,backup
5831,data
5832,including
5833,automatic
5834,backup
5835,routines
5836,testing
5837,data
5838,integrity
5839,maintain
5840,network
5841,documentation
5842,maintain
5843,working
5844,disaster
5845,recovery
5846,plan
5847,assist
5848,christar
5849,personnel
5850,software
5851,computing
5852,device
5853,problems
5854,cooperation
5855,technical
5856,staff
5857,needed
5858,supply
5859,technology
5860,purchase
5861,workers
5862,needed
5863,perform
5864,end-user
5865,training
5866,departments
5867,staff
5868,effective
5869,productive
5870,use
5871,systems
5872,policies
5873,may
5874,require
5875,documentation
5876,process
5877,steps
5878,instruction
5879,manuals
5880,learning
5881,sessions
5882,etc
5883,supply
5884,information
5885,security
5886,training
5887,workers
5888,committed
5889,christian
5890,comfortable
5891,working
5892,missionary
5893,environment
5894,following
5895,applicant
5896,must
5897,affirm
5898,christar
5899,beliefs
5900,core
5901,values
5902,part
5903,application
5904,bachelor
5905,degree
5906,2
5907,years
5908,system
5909,administration
5910,security
5911,certifications
5912,like
5913,comp
5914,tia
5915,security+
5916,microsoft
5917,ad
5918,azure
5919,cloud
5920,environment
5921,certifications
5922,support
5923,azure
5924,endpoint
5925,security
5926,azure
5927,mobile
5928,device
5929,management
5930,plus
5931,comfort
5932,writing
5933,sql
5934,strong
5935,written
5936,interpersonal
5937,skills
5938,player
5939,works
5940,collaboratively
5941,strong
5942,organizational
5943,skills
5944,prioritize
5945,handle
5946,multiple
5947,projects
5948,simultaneously
5949,calmly
5950,pressure
5951,goals
5952,deadlines
5953,strong
5954,troubleshooting
5955,problem-solving
5956,skills
5957,strong
5958,customer-service
5959,times
5960,must
5961,able
5962,effectively
5963,communicate
5964,within
5965,levels
5966,organization
5967,willingness
5968,learn
5969,embrace
5970,emerging
5971,technology
5972,system
5973,administration
5974,2
5975,years
5976,active
5977,directory
5978,2
5979,years
5980,preferred
5981,azure
5982,2
5983,years
5984,preferred
5985,license/certification
5986,comptia
5987,security+
5988,preferred
5989,hybrid
5990,richardson
5991,tx
5992,75081
5993,typical
5994,identify
5995,develop
5996,role-based
5997,security
5998,access
5999,match
6000,adhere
6001,least
6002,privilege
6003,principle
6004,manage
6005,user
6006,lifecycle
6007,create
6008,modify
6009,disable
6010,user
6011,accounts
6012,requested
6013,provided
6014,appropriate
6015,approvals
6016,ensure
6017,access
6018,rights
6019,updated
6020,timely
6021,manner
6022,user
6023,roles
6024,change
6025,update
6026,close
6027,tickets
6028,associated
6029,access
6030,management
6031,requests
6032,implement
6033,improvements
6034,automated
6035,user
6036,access
6037,request
6038,workflows
6039,perform
6040,routine
6041,access
6042,reviews
6043,ensure
6044,access
6045,resources
6046,matches
6047,function
6048,ensure
6049,compliance
6050,related
6051,industry
6052,regulations
6053,respond
6054,information
6055,security
6056,audits
6057,assist
6058,support
6059,cyber
6060,security
6061,development
6062,project
6063,teams
6064,integration
6065,programs
6066,intersect
6067,user
6068,administration
6069,implementation
6070,saml
6071,sso
6072,applications
6073,troubleshooting
6074,existing
6075,sso
6076,applications
6077,assist
6078,user
6079,google
6080,account
6081,management
6082,needed
6083,develop
6084,document
6085,user
6086,administration
6087,audit
6088,administration
6089,azure
6090,ad
6091,connect
6092,application
6093,cb
6094,2
6095,year
6096,identity
6097,access
6098,management
6099,active
6100,directory
6101,administration
6102,azure
6103,active
6104,directory
6105,administration
6106,hybrid
6107,environment
6108,implementation
6109,administration
6110,conditional
6111,access
6112,controls
6113,mfa
6114,saml
6115,federated
6116,authentication
6117,methods
6118,powershell
6119,scripting
6120,use
6121,active
6122,directory
6123,azure
6124,ad
